country,geo,code,date,year,month,dts,pop,bsn,pscore
Mexico,Oaxaca,MX-OAX,2021-11-01,2021,11,2653.5714285714284,4164572.6291345847,2159.7857573867304,1.2286271541035452
Mexico,Oaxaca,MX-OAX,2021-12-01,2021,12,1765.4285714285716,4164572.6291345847,1736.8836659213835,1.0164345523348828
Mexico,Puebla,MX-PUE,2020-01-01,2020,1,3782.4285714285716,6601549.823825176,3737.9397461096332,1.0119019642746359
Mexico,Puebla,MX-PUE,2020-02-01,2020,2,3152.1428571428573,6601549.823825176,3152.1428571428573,1
Mexico,Puebla,MX-PUE,2020-03-01,2020,3,3203.4285714285716,6601549.823825176,3192.6299045058317,1.0033823735433598
Mexico,Puebla,MX-PUE,2020-04-01,2020,4,3478.5714285714284,6601549.823825176,3124.4272703769775,1.113346904103715
Mexico,Puebla,MX-PUE,2020-05-01,2020,5,4765.857142857143,6601549.823825176,3159.1777024023268,1.5085752027285622
Mexico,Puebla,MX-PUE,2020-06-01,2020,6,6366.857142857143,6601549.823825176,3025.562717987807,2.104354705656709
Mexico,Puebla,MX-PUE,2020-07-01,2020,7,7842.428571428572,6601549.823825176,3118.057089793443,2.515165163941272
Mexico,Puebla,MX-PUE,2020-08-01,2020,8,6192,6601549.823825176,3121.441133208186,1.9836991106847894
Mexico,Puebla,MX-PUE,2020-09-01,2020,9,4589.571428571428,6601549.823825176,3062.446032900647,1.498661977799602
Mexico,Puebla,MX-PUE,2020-10-01,2020,10,4260.714285714286,6601549.823825176,3286.519505698526,1.2964214203891367
Mexico,Puebla,MX-PUE,2020-11-01,2020,11,4274.571428571428,6601549.823825176,3415.846657576356,1.2513944146440001
Mexico,Puebla,MX-PUE,2020-12-01,2020,12,5446.428571428572,6601549.823825176,3829.9195536224324,1.4220738830603388
Mexico,Puebla,MX-PUE,2021-01-01,2021,1,9785.42857142857,6661885.886537059,3966.807352723185,2.4668272747631526
Mexico,Puebla,MX-PUE,2021-02-01,2021,2,6959,6661885.886537059,3501.933074022455,1.9871881766165864
Mexico,Puebla,MX-PUE,2021-03-01,2021,3,5749.428571428572,6661885.886537059,3609.131110281625,1.593022917635136
Mexico,Puebla,MX-PUE,2021-04-01,2021,4,4638.857142857143,6661885.886537059,3266.462456621314,1.4201470870892465
Mexico,Puebla,MX-PUE,2021-05-01,2021,5,3711.1428571428573,6661885.886537059,3250.8350042996826,1.1415968058158452
Mexico,Puebla,MX-PUE,2021-06-01,2021,6,3351.4285714285716,6661885.886537059,3103.7026624545742,1.0798162504323408
Mexico,Puebla,MX-PUE,2021-07-01,2021,7,3745,6661885.886537059,3196.638240060092,1.171543264754788
Mexico,Puebla,MX-PUE,2021-08-01,2021,8,7330,6661885.886537059,3195.9375079518027,2.2935367108281213
Mexico,Puebla,MX-PUE,2021-09-01,2021,9,7807.428571428572,6661885.886537059,3125.0593137169694,2.498329723586064
Mexico,Puebla,MX-PUE,2021-10-01,2021,10,5025.714285714285,6661885.886537059,3333.2349781379075,1.5077587744869614
Mexico,Puebla,MX-PUE,2021-11-01,2021,11,3853.714285714286,6661885.886537059,3445.588886141598,1.118448663801476
Mexico,Puebla,MX-PUE,2021-12-01,2021,12,3208.285714285714,6661885.886537059,3179.1938682456907,1.009150698965105
Mexico,Queretaro,MX-QUE,2020-01-01,2020,1,1148,2277729.154721841,1121.7070988694372,1.0234400773223806
Mexico,Queretaro,MX-QUE,2020-02-01,2020,2,1068,2277729.154721841,1004.9346464484198,1.062755676475542
Mexico,Queretaro,MX-QUE,2020-03-01,2020,3,1005.7142857142857,2277729.154721841,988.9915484425255,1.01690887783429
Mexico,Queretaro,MX-QUE,2020-04-01,2020,4,917.5714285714286,2277729.154721841,893.0849563712964,1.0274178531677698
Mexico,Queretaro,MX-QUE,2020-05-01,2020,5,1058.5714285714287,2277729.154721841,923.0075712480126,1.1468718800866586
Mexico,Queretaro,MX-QUE,2020-06-01,2020,6,1163.5714285714287,2277729.154721841,904.4692907470433,1.2864686954826083
Mexico,Queretaro,MX-QUE,2020-07-01,2020,7,1234,2277729.154721841,925.8694318349369,1.3328013190309067
Mexico,Queretaro,MX-QUE,2020-08-01,2020,8,1379.5714285714287,2277729.154721841,931.9922670101031,1.4802391365297387
Mexico,Queretaro,MX-QUE,2020-09-01,2020,9,1326.857142857143,2277729.154721841,918.7050249022242,1.444268951286467
Mexico,Queretaro,MX-QUE,2020-10-01,2020,10,1403.857142857143,2277729.154721841,978.8734129023564,1.4341559637366297
Mexico,Queretaro,MX-QUE,2020-11-01,2020,11,1699.857142857143,2277729.154721841,1017.5952240944266,1.6704649379323409
Mexico,Queretaro,MX-QUE,2020-12-01,2020,12,2275.714285714286,2277729.154721841,1152.1510314401876,1.975187474223449
Mexico,Queretaro,MX-QUE,2021-01-01,2021,1,3074.5714285714284,2317623.270833655,1204.4795437836747,2.5526140684076437
Mexico,Queretaro,MX-QUE,2021-02-01,2021,2,2064,2317623.270833655,1066.4590932095832,1.935376624515665
Mexico,Queretaro,MX-QUE,2021-03-01,2021,3,1744,2317623.270833655,1087.864703787795,1.6031405320235435
Mexico,Queretaro,MX-QUE,2021-04-01,2021,4,1340,2317623.270833655,981.4621909383707,1.365309853371767
Mexico,Queretaro,MX-QUE,2021-05-01,2021,5,1058.857142857143,2317623.270833655,986.4063973957781,1.0734491844868836
Mexico,Queretaro,MX-QUE,2021-06-01,2021,6,956.5714285714286,2317623.270833655,911.850456137572,1.0490441959345902
Mexico,Queretaro,MX-QUE,2021-07-01,2021,7,1196.7142857142858,2317623.270833655,967.0449279249692,1.2374960574811433
Mexico,Queretaro,MX-QUE,2021-08-01,2021,8,1586.142857142857,2317623.270833655,970.1334892663955,1.6349738202958866
Mexico,Queretaro,MX-QUE,2021-09-01,2021,9,1717.142857142857,2317623.270833655,954.8901735878864,1.7982621505998924
Mexico,Queretaro,MX-QUE,2021-10-01,2021,10,1471.5714285714284,2317623.270833655,1012.4707759697358,1.4534458312260619
Mexico,Queretaro,MX-QUE,2021-11-01,2021,11,1137.142857142857,2317623.270833655,1042.259808692844,1.091035889188715
Mexico,Queretaro,MX-QUE,2021-12-01,2021,12,969.8571428571429,2317623.270833655,948.0726036254852,1.0229777119899388
Mexico,Quintana Roo,MX-ROO,2020-01-01,2020,1,639,1721436.1189797292,635.55578195152,1.0054192222717324
Mexico,Quintana Roo,MX-ROO,2020-02-01,2020,2,647.4285714285714,1721436.1189797292,625.886308577472,1.0344188114612398
Mexico,Quintana Roo,MX-ROO,2020-03-01,2020,3,628.4285714285714,1721436.1189797292,620.1659053009696,1.013323315675653
Mexico,Quintana Roo,MX-ROO,2020-04-01,2020,4,853.4285714285714,1721436.1189797292,639.8229349124692,1.3338511717235089
Mexico,Quintana Roo,MX-ROO,2020-05-01,2020,5,980.2857142857142,1721436.1189797292,653.5580487675464,1.4999214165203805
Mexico,Quintana Roo,MX-ROO,2020-06-01,2020,6,978.2857142857142,1721436.1189797292,654.7663648440206,1.4940989134632212
Mexico,Quintana Roo,MX-ROO,2020-07-01,2020,7,1687.5714285714287,1721436.1189797292,705.3636138144649,2.392484380425269
Mexico,Quintana Roo,MX-ROO,2020-08-01,2020,8,1412.7142857142858,1721436.1189797292,708.5691685745102,1.9937563591093939
Mexico,Quintana Roo,MX-ROO,2020-09-01,2020,9,925.5714285714286,1721436.1189797292,677.6698566419377,1.3658146655038181
Mexico,Quintana Roo,MX-ROO,2020-10-01,2020,10,772.4285714285714,1721436.1189797292,700.8237650904802,1.1021723433263522
Mexico,Quintana Roo,MX-ROO,2020-11-01,2020,11,731.8571428571429,1721436.1189797292,695.0685855484179,1.052927952828854
Mexico,Quintana Roo,MX-ROO,2020-12-01,2020,12,764,1721436.1189797292,718.1642352240848,1.0638235135193181
Mexico,Quintana Roo,MX-ROO,2021-01-01,2021,1,971.5714285714286,1759559.5186098984,733.1957676166206,1.3251187083767397
Mexico,Quintana Roo,MX-ROO,2021-02-01,2021,2,792,1759559.5186098984,660.4197356193696,1.1992373293587735
Mexico,Quintana Roo,MX-ROO,2021-03-01,2021,3,734.5714285714286,1759559.5186098984,700.764875430158,1.0482423624907267
Mexico,Quintana Roo,MX-ROO,2021-04-01,2021,4,800.4285714285714,1759559.5186098984,689.7067909038517,1.1605345662605704
Mexico,Quintana Roo,MX-ROO,2021-05-01,2021,5,921.5714285714286,1759559.5186098984,700.4981166841172,1.3155944414722847
Mexico,Quintana Roo,MX-ROO,2021-06-01,2021,6,1016.7142857142857,1759559.5186098984,695.2456639315194,1.462381340093378
Mexico,Quintana Roo,MX-ROO,2021-07-01,2021,7,1190.2857142857142,1759559.5186098984,752.1678457004879,1.5824735410980122
Mexico,Quintana Roo,MX-ROO,2021-08-01,2021,8,1389.7142857142858,1759559.5186098984,761.1993027722435,1.8256904343619698
Mexico,Quintana Roo,MX-ROO,2021-09-01,2021,9,1100.5714285714287,1759559.5186098984,727.6528780028794,1.5124951221138077
Mexico,Quintana Roo,MX-ROO,2021-10-01,2021,10,814.1428571428571,1759559.5186098984,754.1627434273155,1.0795320562282886
Mexico,Quintana Roo,MX-ROO,2021-11-01,2021,11,704.8571428571429,1759559.5186098984,701.7878331031119,1.0043735579462234
Mexico,Quintana Roo,MX-ROO,2021-12-01,2021,12,604.1428571428571,1759559.5186098984,596.9588111577501,1.012034408154851
Mexico,San Luis Potosi,MX-SLP,2020-01-01,2020,1,1719.5714285714287,2865198.8683856847,1696.7042260903256,1.0134774241317213
Mexico,San Luis Potosi,MX-SLP,2020-02-01,2020,2,1642.7142857142858,2865198.8683856847,1581.5562416118858,1.0386695347868686
Mexico,San Luis Potosi,MX-SLP,2020-03-01,2020,3,1460.7142857142858,2865198.8683856847,1460.357639004444,1.0002442187449951
Mexico,San Luis Potosi,MX-SLP,2020-04-01,2020,4,1297.5714285714284,2865198.8683856847,1288.6646398137532,1.0069116420847573
Mexico,San Luis Potosi,MX-SLP,2020-05-01,2020,5,1426.2857142857142,2865198.8683856847,1360.6090648366237,1.048270036666981
Mexico,San Luis Potosi,MX-SLP,2020-06-01,2020,6,1547.5714285714287,2865198.8683856847,1327.8418397035296,1.1654787357182228
Mexico,San Luis Potosi,MX-SLP,2020-07-01,2020,7,2501.714285714286,2865198.8683856847,1358.4571489525815,1.841584983113524
Mexico,San Luis Potosi,MX-SLP,2020-08-01,2020,8,3081.1428571428573,2865198.8683856847,1354.2643662917712,2.2751413489373586
Mexico,San Luis Potosi,MX-SLP,2020-09-01,2020,9,2303.4285714285716,2865198.8683856847,1318.513926269307,1.7469884280601033
Mexico,San Luis Potosi,MX-SLP,2020-10-01,2020,10,2369.8571428571427,2865198.8683856847,1431.5855738266428,1.6554072534570814
Mexico,San Luis Potosi,MX-SLP,2020-11-01,2020,11,2463.4285714285716,2865198.8683856847,1534.7116693110634,1.6051409660124707
Mexico,San Luis Potosi,MX-SLP,2020-12-01,2020,12,2821.8571428571427,2865198.8683856847,1790.2788933821973,1.5762109207052575
Mexico,San Luis Potosi,MX-SLP,2021-01-01,2021,1,3888,2884773.3265872626,1885.4648263233494,2.062090973917338
Mexico,San Luis Potosi,MX-SLP,2021-02-01,2021,2,2544,2884773.3265872626,1643.5795071786836,1.5478411533415561
Mexico,San Luis Potosi,MX-SLP,2021-03-01,2021,3,2031.142857142857,2884773.3265872626,1646.7449834329113,1.2334289022144795
Mexico,San Luis Potosi,MX-SLP,2021-04-01,2021,4,1590.4285714285713,2884773.3265872626,1467.4800074603922,1.0837821049303102
Mexico,San Luis Potosi,MX-SLP,2021-05-01,2021,5,1485.5714285714287,2884773.3265872626,1451.0349119342336,1.0238012995780768
Mexico,San Luis Potosi,MX-SLP,2021-06-01,2021,6,1358.2857142857142,2884773.3265872626,1344.69351532975,1.0101080274434364
Mexico,San Luis Potosi,MX-SLP,2021-07-01,2021,7,1627.7142857142858,2884773.3265872626,1402.5218054893269,1.1605625519286606
Mexico,San Luis Potosi,MX-SLP,2021-08-01,2021,8,2844.1428571428573,2884773.3265872626,1412.1071029424636,2.014112705202321
Mexico,San Luis Potosi,MX-SLP,2021-09-01,2021,9,2419.714285714286,2884773.3265872626,1368.7259426992619,1.767858860731734
Mexico,San Luis Potosi,MX-SLP,2021-10-01,2021,10,1791,2884773.3265872626,1470.222394393096,1.2181830496054442
Mexico,San Luis Potosi,MX-SLP,2021-11-01,2021,11,1637,2884773.3265872626,1545.9382875967026,1.058903847025395
Mexico,San Luis Potosi,MX-SLP,2021-12-01,2021,12,1342,2884773.3265872626,1342,1
Mexico,Sinaloa,MX-SIN,2020-01-01,2020,1,1532.857142857143,3155473.1339041656,1518.8963122324578,1.0091914309833077
Mexico,Sinaloa,MX-SIN,2020-02-01,2020,2,1482.857142857143,3155473.1339041656,1415.3607685570782,1.0476884592250464
Mexico,Sinaloa,MX-SIN,2020-03-01,2020,3,1419.5714285714287,3155473.1339041656,1411.7573859564845,1.0055349755508096
Mexico,Sinaloa,MX-SIN,2020-04-01,2020,4,1669.2857142857142,3155473.1339041656,1358.5094320001838,1.2287626975308983
Mexico,Sinaloa,MX-SIN,2020-05-01,2020,5,2291.4285714285716,3155473.1339041656,1371.2354931779764,1.6710685967717733
Mexico,Sinaloa,MX-SIN,2020-06-01,2020,6,3341.1428571428573,3155473.1339041656,1308.9280002640057,2.5525795585921927
Mexico,Sinaloa,MX-SIN,2020-07-01,2020,7,3209.1428571428573,3155473.1339041656,1335.196270221428,2.4034989676915854
Mexico,Sinaloa,MX-SIN,2020-08-01,2020,8,2471.5714285714284,3155473.1339041656,1347.8253655256146,1.8337475253016802
Mexico,Sinaloa,MX-SIN,2020-09-01,2020,9,1861.5714285714284,3155473.1339041656,1352.8853894118802,1.3760008372776364
Mexico,Sinaloa,MX-SIN,2020-10-01,2020,10,1843.4285714285716,3155473.1339041656,1404.8925143510257,1.3121491876409652
Mexico,Sinaloa,MX-SIN,2020-11-01,2020,11,1749,3155473.1339041656,1378.099292842463,1.2691393204277164
Mexico,Sinaloa,MX-SIN,2020-12-01,2020,12,1815,3155473.1339041656,1569.923015398644,1.1561076448956475
Mexico,Sinaloa,MX-SIN,2021-01-01,2021,1,2545.1428571428573,3180419.983487886,1646.7404516461065,1.5455640593505153
Mexico,Sinaloa,MX-SIN,2021-02-01,2021,2,1943,3180419.983487886,1417.8174817478514,1.3704161678164077
Mexico,Sinaloa,MX-SIN,2021-03-01,2021,3,1793.7142857142858,3180419.983487886,1489.2430908262863,1.2044469413781653
Mexico,Sinaloa,MX-SIN,2021-04-01,2021,4,1521.857142857143,3180419.983487886,1391.135710842818,1.0939674188473871
Mexico,Sinaloa,MX-SIN,2021-05-01,2021,5,1467.2857142857142,3180419.983487886,1399.8988283711585,1.0481369685786246
Mexico,Sinaloa,MX-SIN,2021-06-01,2021,6,1485.7142857142858,3180419.983487886,1335.5736618540361,1.1124165803418324
Mexico,Sinaloa,MX-SIN,2021-07-01,2021,7,3024.1428571428573,3180419.983487886,1362.8172637483556,2.219037678481644
Mexico,Sinaloa,MX-SIN,2021-08-01,2021,8,3033.4285714285716,3180419.983487886,1364.4511306925438,2.2231859413601116
Mexico,Sinaloa,MX-SIN,2021-09-01,2021,9,1765.5714285714287,3180419.983487886,1369.679984858911,1.28903937276509
Mexico,Sinaloa,MX-SIN,2021-10-01,2021,10,1528.2857142857142,3180419.983487886,1415.0518291797994,1.080021016029885
Mexico,Sinaloa,MX-SIN,2021-11-01,2021,11,1260.857142857143,3180419.983487886,1260.857142857143,1
Mexico,Sinaloa,MX-SIN,2021-12-01,2021,12,842.1428571428571,3180419.983487886,842.1428571428571,1
Mexico,Sonora,MX-SON,2020-01-01,2020,1,1957.857142857143,3073004.9270083364,1933.0860902444908,1.0128142521627266
Mexico,Sonora,MX-SON,2020-02-01,2020,2,1767.857142857143,3073004.9270083364,1679.9534660213787,1.05232506650553
Mexico,Sonora,MX-SON,2020-03-01,2020,3,1628.5714285714287,3073004.9270083364,1617.936728885367,1.006573000968578
Mexico,Sonora,MX-SON,2020-04-01,2020,4,1559.5714285714284,3073004.9270083364,1492.447257530685,1.044975908329118
Mexico,Sonora,MX-SON,2020-05-01,2020,5,2014.7142857142858,3073004.9270083364,1554.4592794983628,1.296086885186501
Mexico,Sonora,MX-SON,2020-06-01,2020,6,4097.285714285715,3073004.9270083364,1517.9260127332539,2.6992657612527085
Mexico,Sonora,MX-SON,2020-07-01,2020,7,3978.857142857143,3073004.9270083364,1548.879215460161,2.568862118583632
Mexico,Sonora,MX-SON,2020-08-01,2020,8,2313.714285714286,3073004.9270083364,1548.5304672218053,1.494135462420242
Mexico,Sonora,MX-SON,2020-09-01,2020,9,1812.7142857142858,3073004.9270083364,1492.0217452925751,1.214938248342235
Mexico,Sonora,MX-SON,2020-10-01,2020,10,1903.857142857143,3073004.9270083364,1575.787429088135,1.2081941432664258
Mexico,Sonora,MX-SON,2020-11-01,2020,11,2298.857142857143,3073004.9270083364,1619.766677703859,1.4192520283945746
Mexico,Sonora,MX-SON,2020-12-01,2020,12,3329.142857142857,3073004.9270083364,1975.1547936167506,1.6855098485961133
Mexico,Sonora,MX-SON,2021-01-01,2021,1,3434.5714285714284,3109374.5250891275,2083.8181816840442,1.6482107022387955
Mexico,Sonora,MX-SON,2021-02-01,2021,2,2070,3109374.5250891275,1705.7710597662556,1.2135274473959332
Mexico,Sonora,MX-SON,2021-03-01,2021,3,1827.4285714285716,3109374.5250891275,1756.5101795822732,1.0403745976941414
Mexico,Sonora,MX-SON,2021-04-01,2021,4,1783.5714285714284,3109374.5250891275,1595.661775578528,1.117762834122395
Mexico,Sonora,MX-SON,2021-05-01,2021,5,1689.4285714285716,3109374.5250891275,1611.223243259691,1.0485378599744268
Mexico,Sonora,MX-SON,2021-06-01,2021,6,1675.857142857143,3109374.5250891275,1578.9961070998027,1.061343429107782
Mexico,Sonora,MX-SON,2021-07-01,2021,7,1989.4285714285713,3109374.5250891275,1606.0465089688814,1.2387116813359471
Mexico,Sonora,MX-SON,2021-08-01,2021,8,2493.285714285714,3109374.5250891275,1606.8259109245753,1.5516837868584443
Mexico,Sonora,MX-SON,2021-09-01,2021,9,2216.8571428571427,3109374.5250891275,1545.1828285794343,1.434689217259302
Mexico,Sonora,MX-SON,2021-10-01,2021,10,2008.142857142857,3109374.5250891275,1623.3701120498074,1.23702096166302
Mexico,Sonora,MX-SON,2021-11-01,2021,11,2049.5714285714284,3109374.5250891275,1647.2312648212867,1.244252384193177
Mexico,Sonora,MX-SON,2021-12-01,2021,12,2121.4285714285716,3109374.5250891275,1631.9761683930428,1.2999139402369322
Mexico,Tabasco,MX-TAB,2020-01-01,2020,1,1356.7142857142858,2570975.269550866,1334.6616646258813,1.0165230047980633
Mexico,Tabasco,MX-TAB,2020-02-01,2020,2,1187.142857142857,2570975.269550866,1173.285732033305,1.011810528954049
Mexico,Tabasco,MX-TAB,2020-03-01,2020,3,1285.142857142857,2570975.269550866,1219.5797003890418,1.0537588127556574
Mexico,Tabasco,MX-TAB,2020-04-01,2020,4,1517.7142857142858,2570975.269550866,1252.3415814634495,1.2119012162326588
Mexico,Tabasco,MX-TAB,2020-05-01,2020,5,2635.4285714285716,2570975.269550866,1332.4035855856653,1.9779506749602107
Mexico,Tabasco,MX-TAB,2020-06-01,2020,6,2815.285714285714,2570975.269550866,1249.242020287696,2.2535951149300626
Mexico,Tabasco,MX-TAB,2020-07-01,2020,7,3863.857142857143,2570975.269550866,1252.6398599294228,3.0845714450399524
Mexico,Tabasco,MX-TAB,2020-08-01,2020,8,2215.714285714286,2570975.269550866,1234.426914069044,1.7949335521295646
Mexico,Tabasco,MX-TAB,2020-09-01,2020,9,1438.2857142857142,2570975.269550866,1187.9227541240555,1.2107569362506825
Mexico,Tabasco,MX-TAB,2020-10-01,2020,10,1315.5714285714287,2570975.269550866,1224.4555381335929,1.0744133924019172
Mexico,Tabasco,MX-TAB,2020-11-01,2020,11,1280,2570975.269550866,1255.5402084979214,1.0194814879973786
Mexico,Tabasco,MX-TAB,2020-12-01,2020,12,1646.7142857142858,2570975.269550866,1397.8180803373614,1.1780605136520008
Mexico,Tabasco,MX-TAB,2021-01-01,2021,1,1842.5714285714284,2598347.306902168,1393.1112788009868,1.322630472245749
Mexico,Tabasco,MX-TAB,2021-02-01,2021,2,1429,2598347.306902168,1202.1852469932692,1.1886687210427902
Mexico,Tabasco,MX-TAB,2021-03-01,2021,3,1404.7142857142858,2598347.306902168,1291.5118178854202,1.087651128128437
Mexico,Tabasco,MX-TAB,2021-04-01,2021,4,1418.5714285714284,2598347.306902168,1294.6187137307907,1.0957445721477599
Mexico,Tabasco,MX-TAB,2021-05-01,2021,5,1420.5714285714287,2598347.306902168,1374.6041288882816,1.0334403911039634
Mexico,Tabasco,MX-TAB,2021-06-01,2021,6,1407,2598347.306902168,1291.6235312932665,1.089326700785027
Mexico,Tabasco,MX-TAB,2021-07-01,2021,7,1556.2857142857142,2598347.306902168,1296.8596316007179,1.2000417596195712
Mexico,Tabasco,MX-TAB,2021-08-01,2021,8,2178.8571428571427,2598347.306902168,1276.3274659283818,1.7071301848638618
Mexico,Tabasco,MX-TAB,2021-09-01,2021,9,2194.5714285714284,2598347.306902168,1223.3492919767632,1.7939041964256215
Mexico,Tabasco,MX-TAB,2021-10-01,2021,10,1718.4285714285713,2598347.306902168,1292.9778444390495,1.3290471904211947
Mexico,Tabasco,MX-TAB,2021-11-01,2021,11,1300.7142857142858,2598347.306902168,1277.3724508293049,1.0182733194768894
Mexico,Tabasco,MX-TAB,2021-12-01,2021,12,1148.2857142857142,2598347.306902168,1148.2857142857142,1
Mexico,Tamaulipas,MX-TAM,2020-01-01,2020,1,1969.2857142857142,3649209.57952216,1927.9473353682424,1.0214416535966093
Mexico,Tamaulipas,MX-TAM,2020-02-01,2020,2,1686,3649209.57952216,1682.3407241999155,1.0021751098023408
Mexico,Tamaulipas,MX-TAM,2020-03-01,2020,3,1580.2857142857142,3649209.57952216,1579.6758349857002,1.0003860787678756
Mexico,Tamaulipas,MX-TAM,2020-04-01,2020,4,1474.2857142857142,3649209.57952216,1474.2857142857142,1
Mexico,Tamaulipas,MX-TAM,2020-05-01,2020,5,1644.142857142857,3649209.57952216,1620.5485694209458,1.014559444972601
Mexico,Tamaulipas,MX-TAM,2020-06-01,2020,6,2472.8571428571427,3649209.57952216,1651.896616659575,1.4969805724632417
Mexico,Tamaulipas,MX-TAM,2020-07-01,2020,7,5172.857142857143,3649209.57952216,1755.9847139878018,2.9458440621101425
Mexico,Tamaulipas,MX-TAM,2020-08-01,2020,8,3762.4285714285716,3649209.57952216,1727.7708120487837,2.1776201711424323
Mexico,Tamaulipas,MX-TAM,2020-09-01,2020,9,2645.142857142857,3649209.57952216,1598.139933741769,1.6551384527071489
