"","state","state_iso","date","dts","bsn","exposure","excess","pscore"
"765","Espírito Santo","ES",2021-08-29,464,495.980668820355,80451.4542776771,-31.9806688203551,0.935520332079841
"766","Espírito Santo","ES",2021-09-05,276,490.879753339928,80465.4786186969,-214.879753339928,0.562255823594488
"767","Espírito Santo","ES",2021-09-12,232,485.566455638082,80479.5049494868,-253.566455638082,0.477792477849668
"768","Espírito Santo","ES",2021-09-19,208,480.310672522242,80493.5334657878,-272.310672522242,0.433053046495376
"769","Espírito Santo","ES",2021-09-26,164,475.373013121573,80507.5643633409,-311.373013121573,0.344992238669759
"770","Espírito Santo","ES",2021-10-03,115,471.034594938549,80521.5978378874,-356.034594938549,0.244143426482301
"771","Espírito Santo","ES",2021-10-10,54,467.591195152335,80535.6340851682,-413.591195152335,0.115485493653078
"772","Espírito Santo","ES",2021-10-17,2,465.334112725908,80549.6733009246,-463.334112725908,0.00429798707058909
"773","Goiás","GO",2020-01-05,188,646.927362335654,134237.785395483,-458.927362335654,0.290604495876088
"774","Goiás","GO",2020-01-05,517,646.996760912153,134237.785395483,-129.996760912153,0.79907664339945
"775","Goiás","GO",2020-01-12,756,655.269598175344,134266.592303523,100.730401824656,1.15372360033969
"776","Goiás","GO",2020-01-19,769,670.416079709091,134295.381302724,98.5839202909087,1.14704886006566
"777","Goiás","GO",2020-01-26,727,689.405187961942,134324.152071656,37.5948120380575,1.05453224416427
"778","Goiás","GO",2020-02-02,719,708.940235910823,134352.904288888,10.0597640891768,1.01418986196524
"779","Goiás","GO",2020-02-09,765,725.35212522955,134381.637632989,39.6478747704498,1.05466017592201
"780","Goiás","GO",2020-02-16,732,735.229687191658,134410.351782528,-3.2296871916576,0.995607240501953
"781","Goiás","GO",2020-02-23,709,739.286081999154,134439.046416074,-30.2860819991541,0.959033339411374
"782","Goiás","GO",2020-03-01,717,740.279681500872,134467.721212196,-23.2796815008717,0.968552856329011
"783","Goiás","GO",2020-03-08,738,741.065452094956,134496.375849463,-3.06545209495562,0.995863452969924
"784","Goiás","GO",2020-03-15,795,744.523444971977,134525.010006445,50.4765550280225,1.06779713301026
"785","Goiás","GO",2020-03-22,796,753.391983726554,134553.623361709,42.6080162734457,1.05655491058279
"786","Goiás","GO",2020-03-29,736,767.344190987501,134582.215593827,-31.3441909875014,0.959152370793132
"787","Goiás","GO",2020-04-05,708,783.546271202422,134610.786381365,-75.5462712024216,0.903584160911788
"788","Goiás","GO",2020-04-12,746,798.888600351109,134639.335402895,-52.8886003511092,0.933797277457877
"789","Goiás","GO",2020-04-19,682,810.022068676787,134667.862336983,-128.022068676787,0.841952369413938
"790","Goiás","GO",2020-04-26,697,813.534410808513,134696.366862201,-116.534410808513,0.856755400558044
"791","Goiás","GO",2020-05-03,722,808.835203480413,134724.848657116,-86.8352034804132,0.892641661605774
"792","Goiás","GO",2020-05-10,800,799.058809087854,134753.307400298,0.941190912145885,1.00117787439603
"793","Goiás","GO",2020-05-17,786,787.568017491588,134781.742770316,-1.56801749158763,0.998009038639505
"794","Goiás","GO",2020-05-24,726,777.578200851364,134810.154445739,-51.5782008513637,0.93366814965377
"795","Goiás","GO",2020-05-31,799,772.144481176822,134838.542105136,26.8555188231776,1.03478043226087
"796","Goiás","GO",2020-06-07,784,772.690004087809,134866.905427077,11.3099959121907,1.01463717124896
"797","Goiás","GO",2020-06-14,811,777.166834747945,134895.244090129,33.833165252055,1.04353397975742
"798","Goiás","GO",2020-06-21,861,783.076813883302,134923.557772862,77.9231861166977,1.0995089941819
"799","Goiás","GO",2020-06-28,926,787.869903725433,134951.846153846,138.130096274567,1.17532094527462
"800","Goiás","GO",2020-07-05,1064,788.939309048684,134980.109059872,275.060690951316,1.34864619850542
"801","Goiás","GO",2020-07-12,1116,784.494452525256,135008.346910619,331.505547474744,1.42257220099854
"802","Goiás","GO",2020-07-19,1175,776.013084391824,135036.560273992,398.986915608176,1.51414972715424
"803","Goiás","GO",2020-07-26,1182,765.766111244326,135064.749717893,416.233888755674,1.54355224479615
"804","Goiás","GO",2020-08-02,1140,755.938073669451,135092.915810224,384.061926330549,1.50806003786295
"805","Goiás","GO",2020-08-09,1171,748.607752602186,135121.059118889,422.392247397814,1.56423707332654
"806","Goiás","GO",2020-08-16,1214,745.518091995928,135149.180211791,468.481908004072,1.62839777201092
"807","Goiás","GO",2020-08-23,1201,746.436706077698,135177.279656831,454.563293922302,1.60897768052016
"808","Goiás","GO",2020-08-30,1166,750.296326165437,135205.358021914,415.703673834563,1.5540526580466
"809","Goiás","GO",2020-09-06,1122,756.047921982758,135233.415874942,365.952078017242,1.4840329129634
"810","Goiás","GO",2020-09-13,1124,762.630447776048,135261.453783817,361.369552223952,1.47384621644437
"811","Goiás","GO",2020-09-20,1090,768.975051743237,135289.472316443,321.024948256763,1.41747121383069
"812","Goiás","GO",2020-09-27,1044,774.33386764476,135317.472040723,269.66613235524,1.34825563445322
"813","Goiás","GO",2020-10-04,1140,778.216482325416,135345.453524559,361.783517674584,1.46488801752634
"814","Goiás","GO",2020-10-11,1348,780.137192296988,135373.417335854,567.862807703012,1.72790121187663
"815","Goiás","GO",2020-10-18,1060,779.618529083332,135401.36404251,280.381470916668,1.35963931135184
"816","Goiás","GO",2020-10-25,898,776.210322940168,135429.294212432,121.789677059832,1.15690293398639
"817","Goiás","GO",2020-11-01,844,769.723795540731,135457.208413521,74.2762044592695,1.09649721742991
"818","Goiás","GO",2020-11-08,839,760.300598153157,135485.107213681,78.6994018468433,1.10351090350055
"819","Goiás","GO",2020-11-15,774,748.132209990591,135512.991180814,25.8677900094094,1.03457649552308
"820","Goiás","GO",2020-11-22,789,733.435043223154,135540.860882823,55.5649567768455,1.07575988806406
"821","Goiás","GO",2020-11-29,810,716.44844458199,135568.716887612,93.5515554180097,1.13057681418039
"822","Goiás","GO",2020-12-06,867,698.11415335181,135596.559763082,168.88584664819,1.24191723636791
"823","Goiás","GO",2020-12-13,772,680.801454137523,135624.390077136,91.198545862477,1.13395762495545
"824","Goiás","GO",2020-12-20,813,666.853949625154,135652.208397678,146.146050374846,1.21915750886232
"825","Goiás","GO",2020-12-27,790,658.447101203446,135680.015292611,131.552898796554,1.19979266148505
"826","Goiás","GO",2021-01-03,461,657.740599198093,135707.811329837,-196.740599198093,0.700884209614009
"827","Goiás","GO",2021-01-03,339,657.811157755278,135707.811329837,-318.811157755278,0.515345469597699
"828","Goiás","GO",2021-01-10,880,658.016423094786,135735.597077258,221.983576905214,1.33735263910463
"829","Goiás","GO",2021-01-17,922,666.423525404626,135763.373102779,255.576474595374,1.38350458057464
"830","Goiás","GO",2021-01-24,943,681.821085032866,135791.139974301,261.178914967134,1.38306077752721
"831","Goiás","GO",2021-01-31,944,701.12635193648,135818.898259728,242.87364806352,1.34640496308934
"832","Goiás","GO",2021-02-07,1005,720.986516047229,135846.648526962,284.013483952771,1.39392343356136
"833","Goiás","GO",2021-02-14,1048,737.670163446523,135874.391343906,310.329836553477,1.4206891534064
"834","Goiás","GO",2021-02-21,1070,747.708330793722,135902.127278464,322.291669206278,1.43103929156995
"835","Goiás","GO",2021-02-28,1163,751.826473584814,135929.856898537,411.173526415186,1.54689950522047
"836","Goiás","GO",2021-03-07,1438,752.829901146159,135957.580772029,685.170098853841,1.91012604282945
"837","Goiás","GO",2021-03-14,1754,753.622046770527,135985.299466843,1000.37795322947,2.32742660265363
"838","Goiás","GO",2021-03-21,1871,757.131745540425,136013.013550881,1113.86825445957,2.4711683416002
"839","Goiás","GO",2021-03-28,1878,766.143600931067,136040.723592046,1111.85639906893,2.4512375979095
"840","Goiás","GO",2021-04-04,1799,780.325066442922,136068.430158241,1018.67493355708,2.30544945608458
"841","Goiás","GO",2021-04-11,1591,796.794307266992,136096.133817369,794.205692733008,1.9967512135687
"842","Goiás","GO",2021-04-18,1462,812.389102154612,136123.835137333,649.610897845388,1.79963024629761
"843","Goiás","GO",2021-04-25,1270,823.703807638598,136151.534686036,446.296192361402,1.54181635221628
"844","Goiás","GO",2021-05-02,1231,827.268670068062,136179.23303138,403.731329931938,1.48802927578379
"845","Goiás","GO",2021-05-09,1132,822.483501650683,136206.930741268,309.516498349317,1.37631940060577
"846","Goiás","GO",2021-05-16,1180,812.535733617273,136234.628383603,367.464266382727,1.4522438228616
"847","Goiás","GO",2021-05-23,1117,800.844968359166,136262.326526288,316.155031640834,1.39477682214649
"848","Goiás","GO",2021-05-30,1103,790.680797762677,136290.025737227,312.319202237323,1.39500036313145
"849","Goiás","GO",2021-06-06,1238,785.149766389114,136317.72658432,452.850233610886,1.57676923944528
"850","Goiás","GO",2021-06-13,1300,785.698879728372,136345.429635472,514.301120271628,1.65457789687753
"851","Goiás","GO",2021-06-20,1216,790.245614138429,136373.135458586,425.754385861571,1.53876209907948
"852","Goiás","GO",2021-06-27,1197,796.249711342251,136400.844621563,400.750288657749,1.50329724827428
"853","Goiás","GO",2021-07-04,1166,801.118233387673,136428.557692308,364.881766612327,1.45546556226708
"854","Goiás","GO",2021-07-11,1205,802.200596805626,136456.275209639,402.799403194374,1.50211805475878
"855","Goiás","GO",2021-07-18,1262,797.676209181937,136483.997596045,464.323790818063,1.58209557396008
"856","Goiás","GO",2021-07-25,1241,789.047739850462,136511.72524493,451.952260149538,1.57278189559885
"857","Goiás","GO",2021-08-01,1311,778.624291529489,136539.458549699,532.375708470511,1.68373888955447
"858","Goiás","GO",2021-08-08,1275,768.627096169493,136567.197903757,506.372903830507,1.65880178613797
"859","Goiás","GO",2021-08-15,1157,761.169803233924,136594.943700508,395.830196766076,1.52002877030111
"860","Goiás","GO",2021-08-22,1017,758.024550194734,136622.696333357,258.975449805266,1.34164520098819
"861","Goiás","GO",2021-08-29,1046,758.954986925042,136650.456195709,287.045013074958,1.3782108531073
"862","Goiás","GO",2021-09-05,885,762.87589247043,136678.223680969,122.12410752957,1.16008384684184
"863","Goiás","GO",2021-09-12,935,768.720613867961,136705.999182541,166.279386132039,1.21630665697304
"864","Goiás","GO",2021-09-19,921,775.410302555432,136733.783093831,145.589697444568,1.18775827064041
"865","Goiás","GO",2021-09-26,894,781.8581922848,136761.575808242,112.1418077152,1.14342985572293
"866","Goiás","GO",2021-10-03,804,787.303895841134,136789.377719179,16.696104158866,1.02120668301918
"867","Goiás","GO",2021-10-10,583,791.248800712072,136817.189220048,-208.248800712072,0.736809963535286
"868","Goiás","GO",2021-10-17,277,793.199088144087,136845.010704252,-516.199088144087,0.34921875748511
"869","Goiás","GO",2021-10-24,52,792.669316428441,136872.842565198,-740.669316428441,0.0656011263742343
"870","Maranhão","MA",2020-01-05,196,554.27545061752,136604.925699632,-358.27545061752,0.353614795282086
"871","Maranhão","MA",2020-01-05,454,554.309752660312,136604.925699632,-100.309752660312,0.819036644802128
"872","Maranhão","MA",2020-01-12,603,566.363596408523,136618.807158137,36.6364035914775,1.06468707350508
"873","Maranhão","MA",2020-01-19,623,589.295482408034,136632.667502417,33.7045175919659,1.05719459693504
"874","Maranhão","MA",2020-01-26,684,618.889496375219,136646.506593252,65.110503624781,1.10520537835288
"875","Maranhão","MA",2020-02-02,672,650.253324433366,136660.324291424,21.7466755666343,1.03344339005969
"876","Maranhão","MA",2020-02-09,695,677.467972914149,136674.120457715,17.5320270858506,1.02587875410617
"877","Maranhão","MA",2020-02-16,688,694.555305052157,136687.894952907,-6.55530505215745,0.990561867421537
"878","Maranhão","MA",2020-02-23,653,701.63864655566,136701.64763778,-48.6386465556603,0.930678495555473
"879","Maranhão","MA",2020-03-01,728,702.156954744316,136715.378373118,25.8430452556843,1.03680522578473
"880","Maranhão","MA",2020-03-08,717,699.846194468423,136729.087019702,17.1538055315773,1.02451082204513
"881","Maranhão","MA",2020-03-15,775,698.477444737474,136742.773438312,76.5225552625259,1.10955622953764
"882","Maranhão","MA",2020-03-22,788,701.576917103424,136756.437489732,86.4230828965756,1.12318404552617
"883","Maranhão","MA",2020-03-29,747,709.315455709454,136770.079034743,37.6845442905455,1.05312804618483
"884","Maranhão","MA",2020-04-05,717,719.247061826967,136783.697934126,-2.24706182696741,0.996875813685968
"885","Maranhão","MA",2020-04-12,730,728.756724739325,136797.294048663,1.24327526067509,1.00170602235076
"886","Maranhão","MA",2020-04-19,784,735.096107692624,136810.867239136,48.9038923073764,1.06652720888549
"887","Maranhão","MA",2020-04-26,1028,735.505588531185,136824.417366326,292.494411468815,1.39767802723693
"888","Maranhão","MA",2020-05-03,1308,729.414411937405,136837.944291016,578.585588062595,1.79321929837636
"889","Maranhão","MA",2020-05-10,1380,719.101298489405,136851.447873986,660.898701510595,1.91906203326141
"890","Maranhão","MA",2020-05-17,1408,707.004123868235,136864.92797602,700.995876131765,1.99150182080467
"891","Maranhão","MA",2020-05-24,1396,695.438505065481,136878.384457897,700.561494934519,2.00736656056822
"892","Maranhão","MA",2020-05-31,1242,686.572095717929,136891.8171804,555.427904282071,1.80898700623898
"893","Maranhão","MA",2020-06-07,1170,681.463389607079,136905.226004311,488.536610392921,1.71689340593132
"894","Maranhão","MA",2020-06-14,1032,678.925025606102,136918.610790412,353.074974393898,1.52005002183959
"895","Maranhão","MA",2020-06-21,1015,677.520623597853,136931.971399483,337.479376402147,1.49810937799948
"896","Maranhão","MA",2020-06-28,890,675.838833042829,136945.307692308,214.161166957171,1.31688200867795
"897","Maranhão","MA",2020-07-05,883,672.484365766237,136958.619596774,210.515634233763,1.31304167791901
"898","Maranhão","MA",2020-07-12,852,666.566143461376,136971.907309204,185.433856538624,1.27819273204561
"899","Maranhão","MA",2020-07-19,864,659.09831141677,136985.171093025,204.90168858323,1.31088182905943
"900","Maranhão","MA",2020-07-26,803,651.526358735137,136998.411211665,151.473641264863,1.2324904268784
"901","Maranhão","MA",2020-08-02,757,645.234499618003,137011.627928554,111.765500381997,1.17321686991034
"902","Maranhão","MA",2020-08-09,836,641.557996823275,137024.82150712,194.442003176725,1.30307782638439
"903","Maranhão","MA",2020-08-16,799,641.566406700199,137037.992210791,157.433593299801,1.24538939641422
"904","Maranhão","MA",2020-08-23,746,644.466954028943,137051.140302995,101.533045971057,1.15754577536725
"905","Maranhão","MA",2020-08-30,799,648.636634147792,137064.266047162,150.363365852208,1.23181448277241
"906","Maranhão","MA",2020-09-06,742,652.423791805012,137077.369706719,89.5762081949875,1.1372975806832
"907","Maranhão","MA",2020-09-13,755,654.140918751728,137090.451545095,100.859081248272,1.15418555598194
"908","Maranhão","MA",2020-09-20,668,652.223097128619,137103.511825719,15.7769028713808,1.02418942680938
"909","Maranhão","MA",2020-09-27,698,647.049447145059,137116.550812018,50.950552854941,1.07874290454887
"910","Maranhão","MA",2020-10-04,684,640.472608954523,137129.568767422,43.5273910454771,1.06796136233918
"911","Maranhão","MA",2020-10-11,719,634.330818639159,137142.565955359,84.6691813608411,1.13347795641158
"912","Maranhão","MA",2020-10-18,691,630.396203248437,137155.542639257,60.6037967515632,1.09613604339504
"913","Maranhão","MA",2020-10-25,675,630.361918331936,137168.499082545,44.6380816680643,1.07081341745102
"914","Maranhão","MA",2020-11-01,657,634.027415834977,137181.435548651,22.9725841650234,1.03623279308004
"915","Maranhão","MA",2020-11-08,660,638.703478069508,137194.352301004,21.2965219304923,1.03334336301857
"916","Maranhão","MA",2020-11-15,671,641.474591372612,137207.249603031,29.5254086273878,1.04602740159078
"917","Maranhão","MA",2020-11-22,724,639.387777265539,137220.127718163,84.6122227344608,1.13233318768826
