country,div,code,year,trimstr,dts,bsn,pop,pscore,cum_pscore,cum_avg_pscore
Colombia,Huila,CO-HUI,2021,"Oct-Dec
2021",1596.3144818729395,1380.5030386913793,1131515.0490056407,1.1563281189052177,1.3445451510835864,1.328647907609351
Colombia,Magdalena,CO-MAG,2020,"Jan-Mar
2020",1454.4913352847734,1464.0874798133186,1426166.7775435525,0.9934456481181242,1.0004529683784606,0.9926358527931785
Colombia,Magdalena,CO-MAG,2020,"Apr-Jun
2020",1858.5346456872255,1526.5573331602443,1426166.7775435525,1.2174679622675746,1.0503268740711564,1.0435815043534904
Colombia,Magdalena,CO-MAG,2020,"Jul-Sep
2020",2577.8857321886344,1618.8243556001967,1426166.7775435525,1.5924431352114512,1.2626460952342502,1.2446787648292221
Colombia,Magdalena,CO-MAG,2020,"Oct-Dec
2020",1844.1097482016935,1596.6161844110065,1426166.7775435525,1.1550113084203688,1.25515679838105,1.2418890586839857
Colombia,Magdalena,CO-MAG,2021,"Jan-Mar
2021",2385.14071163069,1507.5874132041708,1448302.79666131,1.5820911548746615,1.2765275642273923,1.2670410962375145
Colombia,Magdalena,CO-MAG,2021,"Apr-Jun
2021",3257.9663913700047,1566.7758917577771,1448302.79666131,2.079408043300225,1.4274233572311434,1.4227566926379263
Colombia,Magdalena,CO-MAG,2021,"Jul-Sep
2021",2004.4591777576902,1674.9745773506625,1448302.79666131,1.1967102097323647,1.4232704802981546,1.4200182798129781
Colombia,Magdalena,CO-MAG,2021,"Oct-Dec
2021",1709.2181671876338,1554.0938829761517,1448302.79666131,1.0998165464202283,1.3779608439528075,1.3764138013076903
Colombia,Meta,CO-MET,2020,"Jan-Mar
2020",1225.798035422432,1212.0272421313894,1063156.248244946,1.0113617852902597,1.0119809737668235,1.0042087910083857
Colombia,Meta,CO-MET,2020,"Apr-Jun
2020",1168.50864839643,1237.6644814205727,1063156.248244946,0.9441239252945463,1.0098093234957792,0.9888599215616397
Colombia,Meta,CO-MET,2020,"Jul-Sep
2020",1759.9585923203601,1253.1893635457225,1063156.248244946,1.4043836019648344,1.0762976706909129,1.0509500309958473
Colombia,Meta,CO-MET,2020,"Oct-Dec
2020",1778.583897512368,1174.8923185372087,1063156.248244946,1.5138271562850807,1.2072905095374047,1.1936975969193655
Colombia,Meta,CO-MET,2021,"Jan-Mar
2021",1641.7527857836683,1205.922068236067,1072025.5689542943,1.3614086921761885,1.262387663181937,1.2519280543173388
Colombia,Meta,CO-MET,2021,"Apr-Jun
2021",2321.5073046041166,1236.9569141640811,1072025.5689542943,1.876789141174703,1.3027413806469257,1.2931089071722408
Colombia,Meta,CO-MET,2021,"Jul-Sep
2021",1955.5153154077561,1267.7141929233999,1072025.5689542943,1.542552198534797,1.3988238912126965,1.385569199973475
Colombia,Meta,CO-MET,2021,"Oct-Dec
2021",1367.2697481188823,1108.873021958951,1072025.5689542943,1.2330264340848005,1.3761555319505476,1.363592610094292
Colombia,Nariño,CO-UNK+,2020,"Jan-Mar
2020",2013.1175486761433,1990.4874277919466,1627605.2681017357,1.0113691353023517,1.0675014068358284,1.0561106497819057
Colombia,Nariño,CO-UNK+,2020,"Apr-Jun
2020",1917.6715862205356,1968.777531000267,1627605.2681017357,0.9740417878734292,1.0326012581882744,0.979910798603842
Colombia,Nariño,CO-UNK+,2020,"Jul-Sep
2020",2782.931301945501,1998.559887632085,1627605.2681017357,1.39246830638773,1.116802092300134,1.0832962466688214
Colombia,Nariño,CO-UNK+,2020,"Oct-Dec
2020",2462.651616633559,2012.8948123814926,1627605.2681017357,1.2234378078206436,1.1623093323568718,1.1381871638618548
Colombia,Nariño,CO-UNK+,2021,"Jan-Mar
2021",2879.3698940790837,2038.60782966625,1627362.5721180392,1.4124197171117894,1.2271931616747345,1.2050643237252585
Colombia,Nariño,CO-UNK+,2021,"Apr-Jun
2021",3039.356239312132,2027.5750223789485,1627362.5721180392,1.4990104956738237,1.2388476821950731,1.2202318262578877
Colombia,Nariño,CO-UNK+,2021,"Jul-Sep
2021",2468.284561969016,2070.5223508781555,1627362.5721180392,1.1921071805489858,1.2661632411542965,1.2495260803562827
Colombia,Nariño,CO-UNK+,2021,"Oct-Dec
2021",1962.1146929483202,1952.0258800433066,1627362.5721180392,1.0051683807106029,1.2358922006864075,1.2197007460368434
Colombia,Norte Santander,CO-NSA,2020,"Jan-Mar
2020",1990.4981399452377,2156.654912185558,1619221.3734918179,0.9229562544746964,1,0.9263926940145466
Colombia,Norte Santander,CO-NSA,2020,"Apr-Jun
2020",1957.8193933975356,2081.412208216312,1619221.3734918179,0.940620692849356,1,0.9239191680531129
Colombia,Norte Santander,CO-NSA,2020,"Jul-Sep
2020",3280.608529346098,2012.8711176079723,1619221.3734918179,1.6298154912395293,1.1512187133556258,1.103771818761606
Colombia,Norte Santander,CO-NSA,2020,"Oct-Dec
2020",3520.4700349499662,2259.4627737905157,1619221.3734918179,1.5581004811351513,1.2495452222786199,1.2129829098941045
Colombia,Norte Santander,CO-NSA,2021,"Jan-Mar
2021",2810.87518358904,2215.2548442051557,1642182.347428984,1.268872152990414,1.3112929074424693,1.273186007192664
Colombia,Norte Santander,CO-NSA,2021,"Apr-Jun
2021",3045.7973749400853,2145.571667360506,1642182.347428984,1.4195738232724902,1.2930778990895884,1.2610855255150601
Colombia,Norte Santander,CO-NSA,2021,"Jul-Sep
2021",2890.7811762653573,2055.7184693298673,1642182.347428984,1.4062145276185156,1.3363005578844285,1.3107464599655734
Colombia,Norte Santander,CO-NSA,2021,"Oct-Dec
2021",2615.3525822869415,2137.1714064728417,1642182.347428984,1.2237448874553696,1.3165853444497748,1.2939311450487134
Colombia,Putumayo,CO-PUT,2020,"Jan-Mar
2020",341.36355784130274,349.867354832864,358977.264572446,0.9756942256140941,1.134863547572493,1.107450609771242
Colombia,Putumayo,CO-PUT,2020,"Apr-Jun
2020",334.5374416380382,330.41003375014776,358977.264572446,1.0124917752679736,1.0678137238434375,0.9913137568799293
Colombia,Putumayo,CO-PUT,2020,"Jul-Sep
2020",597.9191003439958,330.574929873668,358977.264572446,1.8087248799311417,1.2675892049531352,1.221163444677564
Colombia,Putumayo,CO-PUT,2020,"Oct-Dec
2020",406.7755993107955,325.90810923134296,358977.264572446,1.2481297267201457,1.312371186612519,1.2805307963371322
Colombia,Putumayo,CO-PUT,2021,"Jan-Mar
2021",421.17024110373916,352.18464674757774,363856.0352102247,1.1958790509275257,1.3114536643098686,1.2841254388242527
Colombia,Putumayo,CO-PUT,2021,"Apr-Jun
2021",596.0692674355219,348.3127411696496,363856.0352102247,1.7113048045095762,1.3273525787273293,1.3042343897270652
Colombia,Putumayo,CO-PUT,2021,"Jul-Sep
2021",467.01451684840583,342.10529229432564,363856.0352102247,1.3651192406769792,1.3734050601480985,1.3551974591869775
Colombia,Putumayo,CO-PUT,2021,"Oct-Dec
2021",373.4140583317658,312.79999309638384,363856.0352102247,1.1937789852083045,1.3484841192467425,1.3315252691501032
Colombia,Quindio,CO-QUI,2020,"Jan-Mar
2020",983.7892388655754,1002.169490726423,555200.6800104695,0.9816595376022427,1.0231329904450224,1.0116211476693073
Colombia,Quindio,CO-QUI,2020,"Apr-Jun
2020",855.1164163425913,1022.2443281753094,555200.6800104695,0.8365088392018384,1.0099463047556496,0.92600008792975
Colombia,Quindio,CO-QUI,2020,"Jul-Sep
2020",1113.5808966576428,1022.9428044241789,555200.6800104695,1.088605239551477,1.0243092776857332,0.9334493539758862
Colombia,Quindio,CO-QUI,2020,"Oct-Dec
2020",1702.982495036507,1043.2258486474175,555200.6800104695,1.632419765331246,1.151554644463278,1.0854353263046597
Colombia,Quindio,CO-QUI,2021,"Jan-Mar
2021",1430.208313217136,1014.7564163179858,561797.459921274,1.4094104656234698,1.2358508592861643,1.180812929364965
Colombia,Quindio,CO-QUI,2021,"Apr-Jun
2021",1455.2464003795358,1041.1618512048435,561797.459921274,1.397713908452859,1.258552978198885,1.213075395965017
Colombia,Quindio,CO-QUI,2021,"Jul-Sep
2021",1319.2527962897348,1047.9507131349474,561797.459921274,1.2588882089150801,1.2750737589476253,1.2355670411541508
Colombia,Quindio,CO-QUI,2021,"Oct-Dec
2021",1115.4179218482566,999.5941480075992,561797.459921274,1.1158708002357942,1.254588725878131,1.2199103982310964
Colombia,Risaralda,CO-RIS,2020,"Jan-Mar
2020",1599.1843255302122,1586.4095410306645,960829.180172512,1.0080526397308782,1.0186601507690303,1.0164022777286135
Colombia,Risaralda,CO-RIS,2020,"Apr-Jun
2020",1372.70803113318,1596.017735889423,960829.180172512,0.8600831934791766,1.0065251952650462,0.9517341218000637
Colombia,Risaralda,CO-RIS,2020,"Jul-Sep
2020",1895.4055080633098,1548.763448943168,960829.180172512,1.2238185949937548,1.0456296092166577,0.9869357783928601
Colombia,Risaralda,CO-RIS,2020,"Oct-Dec
2020",2268.4974548926757,1587.7522216669581,960829.180172512,1.4287477755886955,1.1368491541706454,1.0951005802947662
Colombia,Risaralda,CO-RIS,2021,"Jan-Mar
2021",2214.583313218657,1605.9589147869756,968256.0268866679,1.3789788099980211,1.2115569858754864,1.1752357023363742
Colombia,Risaralda,CO-RIS,2021,"Apr-Jun
2021",2465.3150525741203,1618.8175936339742,968256.0268866679,1.5229109581394535,1.2453219930785169,1.2152398614608781
Colombia,Risaralda,CO-RIS,2021,"Jul-Sep
2021",2157.7229694184184,1580.94443942611,968256.0268866679,1.3648316257095547,1.2861466468376763,1.2591947225515139
Colombia,Risaralda,CO-RIS,2021,"Oct-Dec
2021",1635.554010439027,1517.031693969698,968256.0268866679,1.0781277787013042,1.2599273454218824,1.2351694879052775
Colombia,San Andrés,CO-SAP,2020,"Jan-Mar
2020",80.27738417280852,73.0222806832837,63660.67812977145,1.0993546547935427,1.312260210545141,1.2620787373700602
